UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,Employee_code_ID,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,SEC.NO.OF.ACCTS,SEC.ACTIVE.ACCTS,SEC.OVERDUE.ACCTS,SEC.CURRENT.BALANCE,SEC.SANCTIONED.AMOUNT,SEC.DISBURSED.AMOUNT,PRIMARY.INSTAL.AMT,SEC.INSTAL.AMT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,loan_default
427695,53559,62188,88.92,130,21156,86,1063,08-09-64,Self employed,08-08-18,6,1570,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
631166,46349,68662,69.91,130,15218,86,1044,27-06-85,Self employed,27-10-18,6,1570,1,1,0,0,0,0,825,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 10mon,0yrs 11mon,0,0
504316,29674,65188,47.55,130,22637,86,1045,16-01-83,Self employed,14-09-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
457345,43394,64840,69.4,130,20700,48,1050,22-12-92,Salaried,22-08-18,6,1570,1,1,0,0,0,0,825,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 3mon,0yrs 3mon,0,0
522515,54669,65188,85,130,21156,86,1073,21-03-75,Salaried,20-09-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
628063,59997,68793,89.83,130,15118,45,1043,01-06-74,Salaried,26-10-18,6,1570,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
527245,57113,68463,84.86,130,15118,45,1043,28-08-93,Salaried,21-09-18,6,1570,1,1,0,0,0,0,680,F-Low Risk,4,2,0,18174,22461,22461,0,0,0,0,0,0,6673,0,2,0,0yrs 4mon,0yrs 7mon,1,0
592114,31734,69498,47.48,130,15218,86,1073,02-05-93,Self employed,20-10-18,6,1570,1,1,0,0,0,0,722,D-Very Low Risk,12,3,0,239164,331537,331537,0,0,0,0,0,0,1450,0,1,0,0yrs 11mon,1yrs 3mon,0,0
541819,40894,65368,64.25,130,22637,86,1045,29-11-75,Self employed,27-09-18,6,1570,1,1,0,0,0,0,710,D-Very Low Risk,2,1,0,35000,35000,35000,0,0,0,0,0,0,1458,0,1,0,0yrs 7mon,1yrs 3mon,1,1
429860,20574,39605,55.55,130,20700,48,1047,09-10-66,Self employed,09-08-18,6,1570,1,1,0,0,0,0,760,C-Very Low Risk,2,2,0,645806,871990,871990,0,0,0,0,0,0,7078,0,1,0,0yrs 10mon,1yrs 8mon,0,0
438537,33484,59115,59.21,130,21081,45,1060,22-12-94,Self employed,14-08-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
420317,50303,62188,83.62,130,16310,86,1045,15-06-90,Salaried,03-08-18,6,1570,1,1,0,0,0,0,640,G-Low Risk,1,1,0,4300,19500,19500,1,0,0,0,0,0,1625,1065,0,0,1yrs 10mon,3yrs 3mon,0,0
578650,56413,65215,88.94,130,22637,86,1047,01-06-81,Salaried,15-10-18,6,1570,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1427,0,0,0,0yrs 7mon,0yrs 7mon,0,0
519124,63514,87798,74.6,130,20700,48,1045,22-06-91,Self employed,19-09-18,6,1570,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,84387,90000,90000,0,0,0,0,0,0,6400,0,1,0,0yrs 3mon,0yrs 3mon,0,0
430970,53913,62188,89.89,130,15218,86,1043,18-06-84,Salaried,10-08-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
461991,56259,64552,89.85,130,21156,86,1073,10-10-92,Self employed,24-08-18,6,1570,1,0,0,1,0,0,797,B-Very Low Risk,11,3,0,1248071,1619000,1619000,0,0,0,0,0,0,27029,0,0,0,1yrs 7mon,3yrs 11mon,0,0
553038,46864,62188,77.99,130,15196,86,1047,14-11-89,Self employed,30-09-18,6,1570,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
554269,46369,62456,76.85,130,21081,45,1050,01-01-80,Self employed,30-09-18,6,1570,1,1,0,0,0,0,753,C-Very Low Risk,8,3,0,776058,849143,849143,0,0,0,0,0,0,13457,0,2,0,1yrs 2mon,3yrs 3mon,1,0
427719,42394,56935,77.28,130,20520,45,1043,01-06-78,Self employed,08-08-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
647003,60197,68962,89.9,130,15218,86,1044,01-06-72,Self employed,31-10-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
422687,47349,59115,82.89,130,15118,45,1043,18-02-82,Self employed,06-08-18,6,1570,1,1,0,0,0,0,825,A-Very Low Risk,2,1,0,5283,50000,50000,0,0,0,0,0,0,4060,0,0,0,2yrs 1mon,3yrs 3mon,0,0
457129,45645,64840,73.26,130,20700,48,984,02-09-83,Salaried,22-08-18,6,1570,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
651640,57509,66636,88.54,130,22637,86,1042,01-03-89,Salaried,31-10-18,6,1570,1,0,0,1,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1156,0,0,0,0yrs 7mon,0yrs 7mon,0,1
565551,48798,64987,77.71,130,20520,45,992,01-06-71,Self employed,09-10-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
609317,60697,69498,89.93,130,22637,86,1043,01-06-88,Self employed,24-10-18,6,1570,1,0,0,1,0,0,505,K-High Risk,1,1,1,543879,609836,609836,0,0,0,0,0,0,0,0,0,0,5yrs 6mon,5yrs 6mon,0,1
428884,51803,62188,86.03,130,15196,86,1045,13-03-87,Salaried,09-08-18,6,1570,1,1,0,0,0,0,717,D-Very Low Risk,8,6,0,1673598,1995749,1753457,0,0,0,0,0,0,7988,0,1,0,3yrs 1mon,9yrs 2mon,0,0
631505,50053,63780,80.75,130,23837,51,1063,01-03-77,Self employed,27-10-18,6,1570,1,1,0,0,0,0,688,E-Low Risk,12,7,0,38957,111979,111979,0,0,0,0,0,0,4814,0,3,0,0yrs 11mon,3yrs 3mon,0,0
467365,53854,62188,89.89,130,15218,86,1051,23-06-91,Self employed,27-08-18,6,1570,1,1,0,0,0,0,738,C-Very Low Risk,2,1,0,2085,6050,6050,0,0,0,0,0,0,3072,0,1,0,0yrs 5mon,0yrs 7mon,1,0
532726,72774,113766,65.84,130,20700,48,995,11-09-95,Salaried,24-09-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
649725,58447,69804,86.67,130,20520,45,975,03-10-74,Salaried,31-10-18,6,1570,1,0,0,1,0,0,774,B-Very Low Risk,2,2,0,16195,101000,101000,0,0,0,0,0,0,5031,0,0,0,1yrs 6mon,2yrs 1mon,0,0
565167,54759,64987,85.4,130,20520,45,1043,11-09-91,Self employed,09-10-18,6,1570,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,4165,12499,12499,0,0,0,0,0,0,0,0,1,0,0yrs 4mon,0yrs 4mon,0,1
540705,53809,65368,84.37,130,15196,86,985,15-07-95,Self employed,27-09-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
489620,72468,100243,74.72,130,18758,48,1043,12-06-96,Salaried,04-09-18,6,1570,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,3,0
538583,47249,65368,74.2,130,15218,86,995,05-01-86,Salaried,26-09-18,6,1570,1,0,0,1,0,0,738,C-Very Low Risk,1,1,0,5960,14900,14900,0,0,0,0,0,0,0,0,1,0,0yrs 4mon,0yrs 4mon,0,1
614238,57763,66373,89.64,130,15118,45,1042,18-11-87,Salaried,24-10-18,6,1570,1,0,0,1,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 5mon,1yrs 5mon,0,0
582570,47895,66636,74.28,130,15218,86,1029,10-10-80,Self employed,16-10-18,6,1570,1,1,0,0,0,0,300,M-Very High Risk,3,3,3,1501756,1125000,1125000,0,0,0,0,0,0,55538,0,0,0,3yrs 11mon,5yrs 11mon,0,0
552088,57571,69598,85,130,21156,86,1049,09-07-66,Self employed,30-09-18,6,1570,1,1,0,1,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,75000,75000,75000,0,0,0,0,0,0,0,0,1,0,0yrs 0mon,0yrs 0mon,1,0
609373,59897,68662,89.86,130,22637,86,1043,16-01-94,Salaried,24-10-18,6,1570,1,1,0,0,0,0,620,H-Medium Risk,16,9,0,454832,577021,577021,0,0,0,0,0,0,4318,0,14,0,0yrs 2mon,1yrs 2mon,3,1
593707,57509,66358,88.91,130,15196,86,1047,14-05-91,Salaried,21-10-18,6,1570,1,0,0,1,0,0,706,D-Very Low Risk,3,2,0,3019,31169,31169,0,0,0,0,0,0,5175,0,1,1,0yrs 10mon,1yrs 3mon,1,0
607475,53078,66636,82.54,130,22637,86,1043,16-07-82,Self employed,23-10-18,6,1570,1,0,0,1,0,0,792,B-Very Low Risk,7,3,0,1429539,1754937,1754937,0,0,0,0,0,0,10422,0,1,0,1yrs 8mon,3yrs 3mon,0,0
527301,50078,68463,74.49,130,15118,45,1253,26-10-89,Salaried,21-09-18,6,1570,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
548183,48749,65368,76.49,130,21156,86,1045,01-06-86,Self employed,29-09-18,6,1570,1,1,0,0,0,0,749,C-Very Low Risk,4,3,0,706924,1326593,1326593,0,0,0,0,0,0,1614,0,1,0,0yrs 11mon,2yrs 1mon,2,0
467068,48349,62630,79.83,130,22637,86,1044,19-08-87,Self employed,27-08-18,6,1570,1,1,0,0,0,0,728,D-Very Low Risk,8,4,0,154021,246753,246753,0,0,0,0,0,0,5945,0,0,0,1yrs 6mon,7yrs 1mon,0,0
516337,54215,65368,84.99,130,21156,86,976,30-04-94,Self employed,18-09-18,6,1570,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
631256,49778,66636,77.59,130,22637,86,1047,05-10-78,Self employed,27-10-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
542090,57013,65368,89.65,130,21156,86,990,24-07-79,Salaried,27-09-18,6,1570,1,1,0,0,0,0,707,D-Very Low Risk,4,2,0,51552,59961,59961,0,0,0,0,0,0,6933,0,1,0,0yrs 4mon,0yrs 6mon,1,0
612331,47599,66373,73.83,130,20520,45,1051,28-11-95,Self employed,24-10-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
527298,54078,68463,80.34,130,15118,45,1043,14-07-77,Salaried,21-09-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
495080,49068,59115,86.27,130,20520,45,1042,08-11-84,Salaried,07-09-18,6,1570,1,0,0,1,0,0,610,H-Medium Risk,3,1,1,14299,40000,40000,0,0,0,0,0,0,5861,0,0,1,1yrs 0mon,2yrs 1mon,0,0
639789,58259,66736,89.91,130,15218,86,1037,01-06-67,Salaried,30-10-18,6,1570,1,1,0,0,0,0,709,D-Very Low Risk,5,1,0,380162,420000,420000,0,0,0,0,0,0,0,0,0,0,1yrs 9mon,3yrs 3mon,0,0
609134,43210,66636,67.53,130,22637,86,1043,26-07-96,Self employed,23-10-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
428993,48803,62188,81.21,130,15218,86,1044,27-05-84,Self employed,09-08-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
484817,53854,62188,89.89,130,15218,86,1043,12-10-71,Self employed,31-08-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
584241,49703,64297,79.32,130,15196,86,1043,10-04-81,Salaried,17-10-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
489607,29036,62188,49.04,130,22637,86,1061,08-11-84,Salaried,04-09-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
609505,68873,95422,73.88,130,20700,48,1044,11-10-97,Salaried,24-10-18,6,1570,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,11278,16639,16639,0,0,0,0,0,0,2940,0,1,0,0yrs 2mon,0yrs 2mon,1,0
588491,58013,65564,89.99,130,15118,45,1067,31-01-87,Salaried,19-10-18,6,1570,1,1,0,0,0,0,710,D-Very Low Risk,3,1,0,12440,12440,12440,0,0,0,0,0,0,5313,0,1,0,0yrs 4mon,0yrs 6mon,1,0
485327,51246,59115,89.99,130,20520,45,1042,13-10-81,Self employed,31-08-18,6,1570,1,0,0,1,0,0,694,E-Low Risk,3,2,0,147040,158761,158761,0,0,0,0,0,0,1786,0,0,0,0yrs 8mon,1yrs 0mon,0,0
646947,44349,66636,69.03,130,15218,86,1043,10-04-56,Self employed,31-10-18,6,1570,1,1,0,0,0,0,626,H-Medium Risk,8,2,1,18083,47989,47989,0,0,0,0,0,0,4460,0,1,0,1yrs 1mon,2yrs 4mon,0,0
650234,44049,66636,68.58,130,22637,86,981,05-10-62,Self employed,31-10-18,6,1570,1,1,0,0,0,0,653,F-Low Risk,1,1,0,94527,130000,130000,0,0,0,0,0,0,4128,0,0,0,0yrs 11mon,0yrs 11mon,0,0
548718,53403,65368,83.68,130,22637,86,1063,24-05-92,Self employed,29-09-18,6,1570,1,1,0,0,0,0,710,D-Very Low Risk,3,1,0,30000,30000,30000,0,0,0,0,0,0,3401,0,1,0,0yrs 4mon,0yrs 7mon,1,1
420493,48749,62188,79.6,130,15218,86,1044,23-02-95,Self employed,03-08-18,6,1570,1,1,0,0,0,0,709,D-Very Low Risk,1,1,0,9444,15000,16017,0,0,0,0,0,0,0,0,1,0,0yrs 5mon,0yrs 5mon,0,0
554431,47545,65188,75.17,130,15218,86,1042,25-08-77,Self employed,30-09-18,6,1570,1,0,0,1,0,0,701,E-Low Risk,9,3,0,891740,1012855,989031,0,0,0,0,0,0,8912,0,1,0,1yrs 4mon,3yrs 5mon,0,0
608809,62463,71524,89.48,130,22637,86,1042,01-01-78,Self employed,23-10-18,6,1570,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
608853,44599,69498,66.19,130,22637,86,1042,27-12-84,Salaried,23-10-18,6,1570,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
549403,54222,65368,85,130,15271,86,1037,17-08-91,Salaried,29-09-18,6,1570,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
619993,48349,66636,75.03,130,15196,86,1044,06-04-71,Self employed,25-10-18,6,1570,1,1,0,0,0,0,738,C-Very Low Risk,3,1,0,8810,23500,23500,0,0,0,0,0,0,960,0,1,0,0yrs 8mon,1yrs 1mon,0,0
620154,47199,66373,73.22,130,15118,45,1045,05-07-89,Self employed,25-10-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
538789,57453,68463,85,130,15118,45,1043,01-06-65,Salaried,26-09-18,6,1570,1,1,0,0,0,0,739,C-Very Low Risk,2,1,1,4124,43000,43000,0,0,0,0,0,0,4922,0,0,0,0yrs 10mon,1yrs 9mon,0,0
461916,47650,59115,83.74,130,21081,45,1050,20-12-74,Salaried,24-08-18,6,1570,1,0,0,1,0,0,710,D-Very Low Risk,4,1,0,42000,42000,42000,0,0,0,0,0,0,5180,0,1,0,0yrs 10mon,1yrs 10mon,1,0
620526,56263,73672,78.73,130,22637,86,1042,01-06-68,Salaried,25-10-18,6,1570,1,1,0,0,0,0,679,F-Low Risk,3,1,0,420820,330000,330000,0,0,0,0,0,0,0,0,0,0,0yrs 11mon,1yrs 6mon,0,0
502741,49303,60478,84.33,130,20520,45,1066,01-02-82,Salaried,12-09-18,6,1570,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
459292,53913,62188,89.89,130,22637,86,1045,14-03-71,Salaried,23-08-18,6,1570,1,1,0,0,0,0,738,C-Very Low Risk,3,2,0,26578,41990,41990,0,0,0,0,0,0,4919,0,1,0,0yrs 5mon,0yrs 7mon,0,0
539909,52203,65188,82.07,130,15218,86,1064,01-01-83,Self employed,26-09-18,6,1570,1,1,0,1,0,0,783,B-Very Low Risk,1,1,0,567780,600000,600000,0,0,0,0,0,0,0,0,0,0,2yrs 2mon,2yrs 2mon,0,0
535528,49293,65188,78.24,130,15196,86,984,19-05-62,Self employed,25-09-18,6,1570,1,1,0,0,0,0,783,B-Very Low Risk,5,1,0,2900,31500,31500,0,0,0,0,0,0,114310,0,0,0,1yrs 7mon,4yrs 9mon,0,0
423324,51078,59115,89.66,130,20520,45,1043,01-01-67,Self employed,06-08-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
622665,48803,68662,73.55,130,22637,86,990,04-08-92,Salaried,26-10-18,6,1570,1,0,0,1,0,0,470,K-High Risk,12,11,1,676009,893512,872004,0,0,0,0,0,0,7761,0,1,1,1yrs 9mon,4yrs 0mon,0,0
638330,56759,66636,87.79,130,15196,86,1051,05-04-88,Self employed,29-10-18,6,1570,1,1,0,0,0,0,653,F-Low Risk,5,3,0,1287052,1598407,1598407,0,0,0,0,0,0,1198,0,1,1,2yrs 2mon,4yrs 1mon,1,0
428242,45349,62188,75.58,130,15196,86,1044,01-06-74,Self employed,08-08-18,6,1570,1,0,0,1,0,0,738,C-Very Low Risk,3,2,0,59125,63000,63000,0,0,0,0,0,0,3150,0,2,0,0yrs 9mon,1yrs 11mon,1,1
614878,56270,67954,85,130,15118,45,1042,18-01-80,Salaried,24-10-18,6,1570,1,0,0,1,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,3750,7313,7313,0,0,0,0,0,0,1293,0,1,0,0yrs 2mon,0yrs 2mon,0,0
430422,48349,66600,75.08,34,18680,45,1073,01-04-82,Self employed,10-08-18,6,1943,1,0,0,1,0,0,823,A-Very Low Risk,4,4,0,1074495,1785474,1720755,0,0,0,0,0,0,17630,0,3,0,1yrs 3mon,4yrs 7mon,0,0
431583,48145,60500,82.64,34,18680,45,1083,01-06-71,Self employed,10-08-18,6,1943,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,35808,50000,50000,0,0,0,0,0,0,4004,0,1,0,0yrs 6mon,0yrs 6mon,0,1
426869,48145,58600,85.32,34,18680,45,1002,03-10-86,Self employed,08-08-18,6,1943,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
428658,48145,58600,85.32,34,18680,45,1003,01-06-85,Self employed,09-08-18,6,1943,1,1,0,0,0,0,730,D-Very Low Risk,6,3,0,9416,92600,92600,1,0,0,0,0,0,7468,1330,1,0,1yrs 6mon,3yrs 4mon,0,1
418738,46145,57100,84.06,34,18680,45,1075,14-02-80,Self employed,01-08-18,6,1943,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
431172,48349,58600,85.32,34,18680,45,1083,15-06-91,Self employed,10-08-18,6,1943,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
450096,39087,58600,69.44,34,18680,45,1003,25-06-73,Self employed,20-08-18,6,1943,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
438848,48145,59200,84.46,34,18680,45,1024,01-06-91,Salaried,14-08-18,6,1943,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
497386,32484,60640,56.07,34,18680,45,1019,01-01-87,Self employed,10-09-18,6,1835,1,1,0,0,0,0,18,Not Scored: No Updates available in last 36 months,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3yrs 3mon,3yrs 3mon,0,0
489194,48349,60640,82.45,34,18680,45,1019,01-01-86,Salaried,04-09-18,6,1835,1,1,0,0,0,0,685,E-Low Risk,3,1,0,0,39500,39500,0,0,0,0,0,0,0,0,0,0,3yrs 10mon,7yrs 1mon,0,1
578958,48599,66245,75.48,34,18680,45,1019,01-06-81,Salaried,15-10-18,6,1835,1,1,0,0,0,0,825,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,0,1816,0,0,0,0yrs 9mon,1yrs 1mon,0,0
617623,44349,66890,68.77,34,18680,45,987,22-06-79,Self employed,25-10-18,6,1835,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,1850444,1850000,1850000,0,0,0,0,0,0,16349,0,1,0,0yrs 1mon,0yrs 1mon,0,0
595964,44599,65610,70.11,34,18680,45,1019,01-06-73,Self employed,21-10-18,6,1835,1,1,0,0,0,0,737,C-Very Low Risk,3,2,0,198174,193000,193000,0,0,0,0,0,0,0,0,0,0,1yrs 4mon,2yrs 1mon,0,1
490289,44145,60640,75.86,34,18680,45,1020,09-02-92,Self employed,05-09-18,6,1835,1,1,0,0,0,0,832,A-Very Low Risk,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 2mon,0yrs 5mon,0,1
490258,37439,55702,70.02,34,18680,45,1027,01-09-81,Self employed,05-09-18,6,1835,1,1,0,0,0,0,662,F-Low Risk,4,1,0,40028,40000,40000,0,0,0,0,0,0,0,0,1,0,0yrs 9mon,1yrs 7mon,0,0
596255,53303,65610,83.83,34,18680,45,1019,13-12-93,Salaried,21-10-18,6,1835,1,1,0,0,0,0,599,I-Medium Risk,13,3,0,102818,118999,124176,0,0,0,0,0,0,1584,0,2,1,0yrs 7mon,1yrs 7mon,1,0
646691,46599,64226,74.74,34,18680,45,1030,24-06-93,Salaried,31-10-18,6,1835,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,8326,14990,14990,0,0,0,0,0,0,0,0,1,0,0yrs 2mon,0yrs 2mon,0,1
596371,46145,64226,74.74,34,18680,45,1019,04-10-91,Salaried,21-10-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
473496,42394,60640,72.56,34,18680,45,1028,10-07-88,Self employed,29-08-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
594868,26529,65610,42.68,34,18680,45,1030,01-06-87,Self employed,21-10-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
590133,38689,65610,60.97,34,18680,45,1019,28-07-95,Self employed,20-10-18,6,1835,1,1,0,0,0,0,738,C-Very Low Risk,2,1,0,3930,11794,11794,0,0,0,0,0,0,3776,0,1,0,0yrs 5mon,0yrs 6mon,1,0
510963,48349,66500,75.19,34,18680,45,1019,01-06-97,Salaried,16-09-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
486742,42394,60640,72.56,34,18680,45,1030,01-01-69,Self employed,03-09-18,6,1835,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,15057,25000,25000,0,0,0,0,0,0,1960,0,0,0,0yrs 6mon,0yrs 6mon,1,0
648358,46599,64226,74.74,34,18680,45,1027,16-05-92,Self employed,31-10-18,6,1835,1,1,0,0,0,0,836,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 11mon,1yrs 11mon,0,0
532910,47349,66510,73.67,34,18680,45,1025,01-01-65,Self employed,24-09-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
504266,45349,60640,77.51,34,18680,45,1019,01-01-85,Self employed,14-09-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
470998,42394,60640,72.56,34,18680,45,1027,01-01-83,Self employed,28-08-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
